author,date,source,summary,title,url
Fox News,01/10/2017,fox-news,"A handful of NFL players kneeled during the national anthem before the early games of Week 4 Sunday, but many more athletes stood, a day after President Trump tweeted that it that it was ""very important” for players to stand. Last week more than 200 players k…",NFL's Week 4 sees more kneeling during national anthem,http://www.foxnews.com/sports/2017/10/01/nfls-week-4-sees-more-kneeling-during-national-anthem.html
Associated Press,01/10/2017,fox-news,The death toll from Mexico's magnitude 7.1 earthquake has risen to 361 after another casualty was confirmed in the capital.,Mexico quake toll 361; 8 still missing in collapsed building,http://www.foxnews.com/world/2017/10/01/mexico-quake-toll-361-8-still-missing-in-collapsed-building.html
Associated Press,01/10/2017,fox-news,"Fox News Donald Malarkey, WWII paratrooper portrayed in HBO's 'Band of Brothers,' dead at 96 Fox News In this June 6, 2005, file photo, Don Malarkey, American veteran from the 101st airborne ""Easy"" Company,"" attends ceremonies to commemorate the Allied D-Day …","Donald Malarkey, WWII paratrooper portrayed in HBO's 'Band of Brothers,' dead at 96 - Fox News",http://www.foxnews.com/us/2017/10/01/donald-malarkey-wwii-paratrooper-portrayed-in-hbo-miniseries-dead-at-96.html
Chad Pergram,01/10/2017,fox-news,"Fox News GOP efforts to replace ObamaCare: Campaign vow nearing obsession Fox News “There's good news as we speak,” bragged the ever-optimistic vice president. “The Senate is close to legislation to repeal and replace.” Just hours before, Republican Sens. Ted…",GOP efforts to replace ObamaCare: Campaign vow nearing obsession - Fox News,http://www.foxnews.com/politics/2017/10/01/gop-efforts-to-replace-obamacare-campaign-vow-nearing-obsession.html
Associated Press,02/10/2017,fox-news,"Fox News Witness and survivor accounts from the Las Vegas shooting Fox News LAS VEGAS – It was a night of music that turned to chaos and horror. There were 22,000 country music fans at the outdoor Las Vegas concert when the shooting started. Police said 59 pe…",Witness and survivor accounts from the Las Vegas shooting - Fox News,http://www.foxnews.com/us/2017/10/02/witness-and-survivor-accounts-from-las-vegas-shooting.html
Associated Press,02/10/2017,fox-news,"Detroit Tigers first baseman Miguel Cabrera has long been an idol to baseball-playing youths in his native Venezuela, and now the 11-time All Star is a hero off the field as well after bailing out a team of young players who had been kept from going to a regi…",Tigers' Cabrera comes to rescue of Venezuelan youth team,http://www.foxnews.com/world/2017/10/02/tigers-cabrera-comes-to-rescue-venezuelan-youth-team.html
Fox News,02/10/2017,fox-news,The Las Vegas attack's unsung heroes - say a prayer of thanks for our first responders foxnews.com,The Las Vegas attack's unsung heroes - say a prayer of thanks for our first responders,http://www.foxnews.com/opinion/2017/10/02/las-vegas-attacks-unsung-heroes-say-prayer-thanks-for-our-first-responders.html
Brian Flood,02/10/2017,fox-news,"ABC News Chief Foreign Correspondent Terry Moran on Monday slammed “right-wing media” on the heels of the mass shooting in Las Vegas, saying conservatives will “instantly politicize” acts of terror committed by Muslims but not mass shootings by Americans.",ABC News' Terry Moran blasts 'right-wing media' on heels of Vegas massacre,http://www.foxnews.com/entertainment/2017/10/02/abc-news-terry-moran-blasts-right-wing-media-on-heels-vegas-massacre.html
Associated Press,02/10/2017,fox-news,Ecuador's Supreme Court has ordered Vice President Jorge Glas held in jail while he is investigated for allegedly taking bribes from a Brazilian construction giant involved in a sprawling regional graft scandal.,Ecuador court orders pre-trial detention for vice president,http://www.foxnews.com/world/2017/10/02/ecuador-court-orders-pre-trial-detention-for-vice-president.html
Max Lucado,02/10/2017,fox-news,"As we watch the horrifying images on television news reports with our hearts breaking, what if we stopped and asked ourselves a question? What can I do to make a difference?","Max Lucado: Las Vegas shooting - After this tragedy, can we still find calm in chaos?",http://www.foxnews.com/opinion/2017/10/02/max-lucado-las-vegas-shooting-after-this-tragedy-can-still-find-calm-in-chaos.html
John Lott,02/10/2017,fox-news,Fox News Gun control in Europe is almost total. It hasn't stopped mass shooting attacks like Las Vegas Fox News Trace Gallagher reports on the aftermath of Stephen Paddock's attack on the Route 91 Harvest Festival from a room on the 32nd floor of the Mandalay…,Gun control in Europe is almost total. It hasn't stopped mass shooting attacks like Las Vegas - Fox News,http://www.foxnews.com/opinion/2017/10/02/gun-control-in-europe-is-almost-total-it-hasnt-stopped-mass-shooting-attacks-like-las-vegas.html
Associated Press,02/10/2017,fox-news,Thousands of Cubans have had their travel plans thrown into limbo by the U.S. State government's announcement that it has suspended visa processing in Havana.,"After attacks on US diplomats, Cubans' visa hopes in limbo",http://www.foxnews.com/world/2017/10/02/after-attacks-on-us-diplomats-cubans-visa-hopes-in-limbo.html
Fox News,03/10/2017,fox-news,"Country music star Jason Aldean, who was performing on stage in Las Vegas, Nev., when a gunman began shooting at the crowd of 22,000, has canceled his scheduled shows this week “out of respect for the victims.”",Jason Aldean cancels weekend concerts 'out of respect' for victims,http://www.foxnews.com/entertainment/2017/10/03/jason-aldean-cancels-weekend-concerts-out-respect-for-victims.html
Hollie McKay,03/10/2017,fox-news,"Kurds in Iraq voted overwhelmingly last week in favor of seeking full independence from the central government in Baghdad – setting off a firestorm of international retaliation, including strong objections from the U.S.",Kurdish referendum inspires Iraq's Christians to fight for their own independence amid fears of being caught in crossfire,http://www.foxnews.com/world/2017/10/03/kurdish-referendum-inspires-iraqs-christians-to-fight-for-their-own-independence-amid-fears-being-caught-in-crossfire.html
Fox News,03/10/2017,fox-news,"Fox News Pro-life congressman reportedly asked girlfriend to get an abortion Fox News Rep. Tim Murphy, seen here in 2014, admitted to an affair with a woman who claims he asked her to 'abort our child' when she believed she was pregnant. (AP Photo/J. Scott Ap…",Pro-life congressman reportedly asked girlfriend to get an abortion - Fox News,http://www.foxnews.com/politics/2017/10/03/pro-life-congressman-reportedly-asked-girlfriend-to-get-abortion.html
Associated Press,04/10/2017,fox-news,"New York Daily News Officials investigating disturbance at South Carolina prison Fox News COLUMBIA, S.C. – Authorities were still investigating Wednesday how three dozen inmates got to the top of a dorm room at a maximum-security prison in South Carolina. Dep…",Officials investigating disturbance at South Carolina prison - Fox News,http://www.foxnews.com/us/2017/10/04/sheriff-disturbance-at-south-carolina-max-security-prison.html
Lucas Tomlinson,04/10/2017,fox-news,"A squad of U.S. Special Operations troops were ambushed in Niger, near the border with Mali, U.S. officials told Fox News Wednesday.","US forces ambushed in Niger, officials say",http://www.foxnews.com/world/2017/10/04/us-forces-ambushed-in-niger-officials-say.html
Fox News,04/10/2017,fox-news,"Approximately 30,000 firearms were turned in to authorities during Australia’s second national firearm amnesty program, The Guardian reported.","More than 30,000 guns in Australia's amnesty program collected, early numbers suggest",http://www.foxnews.com/world/2017/10/04/more-than-30000-guns-in-australias-amnesty-program-collected-early-numbers-suggest.html
Fox News,04/10/2017,fox-news,"Fox News Las Vegas shooter's girlfriend denies prior knowledge of attack Fox News Occasionally, Paddock shared news of his gambling winnings, his brother said, recalling a photo text message he received showing a $40,000 payout. Also, casino regulators are lo…",Las Vegas shooter's girlfriend denies prior knowledge of attack - Fox News,http://www.foxnews.com/us/2017/10/04/las-vegas-shooters-girlfriend-denies-prior-knowledge-attack.html
Fox News,04/10/2017,fox-news,A Canadian pastor and his wife are facing more than two dozen charges Wednesday after being accused of sexual assault.,"Canadian pastor, wife face series of sexual assault charges",http://www.foxnews.com/world/2017/10/04/canadian-pastor-wife-face-series-sexual-assault-charges.html
Associated Press,04/10/2017,fox-news,U.S. officials say a Somali man accused of attacking a Canadian policeman with a car and knife entered the United States from Mexico on foot in 2011 before a judge ordered his deportation.,Suspect in Canada attack entered US from Mexico in 2011,http://www.foxnews.com/world/2017/10/04/suspect-in-canada-attack-entered-us-from-mexico-in-2011.html
Fox News,04/10/2017,fox-news,"DAVIE, Fla. (AP) -- Jay Cutler wore the beginning of a beard Wednesday, perhaps because there's no time to shave when you're trying to figure out how to score a few points. The whiskers framed a rueful smile when someone suggested to Cutler that the Miami off…",Jay Cutler says Dolphins offense isn't as bad as it appears,http://www.foxnews.com/sports/2017/10/04/jay-cutler-says-dolphins-offense-isnt-as-bad-as-it-appears.html?src=rss
Lucas Tomlinson,06/10/2017,fox-news,"There was no U.S. surveillance drone overhead at the time of the ambush in Niger which killed three U.S. Army Green Berets and wounded two others Wednesday, multiple officials familiar with the matter tell Fox News.","Ambushed US troops weren't covered by drone, officials say",http://www.foxnews.com/world/2017/10/05/ambushed-us-troops-werent-covered-by-drone-officials-say.html
Associated Press,05/10/2017,fox-news,Four people were killed and at least 14 injured Thursday in a confusing attack on protesting coca farmers that authorities blamed on a dissident faction of a disarmed guerrilla group and local activists attributed to government security forces opening fire.,"4 killed in clashes with Colombia coca growers, eradicators",http://www.foxnews.com/world/2017/10/05/4-killed-in-clashes-with-colombia-coca-growers-eradicators.html
Michelle Chavez,05/10/2017,fox-news,The national debate over whether controversial statues should be removed has now put a spotlight on Pittsburgh.,Statue of 'America's First Composer' could come down over racism claims,http://www.foxnews.com/us/2017/10/05/statue-americas-first-composer-could-come-down-over-racism-claims.html
Associated Press,05/10/2017,fox-news,"U.S. Navy-trained dolphins and their handlers arrived in Mexico Thursday to participate in a last-ditch effort to catch, enclose and protect the last few dozen surviving vaquita porpoises to save them from extinction.",Experts to start capturing rare vaquita porpoises in Mexico,http://www.foxnews.com/world/2017/10/05/experts-to-start-capturing-rare-vaquita-porpoises-in-mexico.html
